Importance,Level,Job Zone,Code,Occupation
56,46,3,31-2011.00,Occupational Therapy Assistants
56,46,5,29-1221.00,"Pediatricians, General"
56,45,5,17-1011.00,"Architects, Except Landscape and Naval"
56,45,5,11-9041.00,Architectural and Engineering Managers
56,45,2,39-9011.01,Nannies
53,57,5,29-1229.04,Physical Medicine and Rehabilitation Physicians
53,55,5,29-1129.01,Art Therapists
53,55,5,29-9091.00,Athletic Trainers
53,55,5,21-1014.00,Mental Health Counselors
53,54,5,19-1029.04,Biologists
53,54,5,11-1011.00,Chief Executives
53,54,5,29-1021.00,"Dentists, General"
53,54,5,19-3011.00,Economists
53,54,4,11-9072.00,"Entertainment and Recreation Managers, Except Gambling"
53,54,3,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
53,54,5,21-1013.00,Marriage and Family Therapists
53,54,5,29-1222.00,"Physicians, Pathologists"
53,54,4,21-1015.00,Rehabilitation Counselors
53,54,4,17-2051.02,Water/Wastewater Engineers
53,52,3,39-9031.00,Exercise Trainers and Group Fitness Instructors
53,52,5,29-1216.00,General Internal Medicine Physicians
53,52,4,19-3092.00,Geographers
53,52,5,21-1022.00,Healthcare Social Workers
53,52,4,29-2036.00,Medical Dosimetrists
53,52,4,11-2022.00,Sales Managers
53,50,3,53-2012.00,Commercial Pilots
53,50,3,33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers
53,50,4,13-1081.01,Logistics Engineers
53,50,4,11-2021.00,Marketing Managers
53,50,4,27-2012.00,Producers and Directors
53,50,4,17-1022.00,Surveyors
53,48,3,53-2021.00,Air Traffic Controllers
53,48,4,19-2021.00,Atmospheric and Space Scientists
53,48,4,11-9121.01,Clinical Research Coordinators
53,48,4,17-2111.02,Fire-Prevention and Protection Engineers
53,48,4,17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers"
53,48,5,29-1051.00,Pharmacists
53,48,5,29-1071.00,Physician Assistants
53,48,4,11-3051.01,Quality Control Systems Managers
53,48,5,29-1229.03,Urologists
53,46,3,19-4031.00,Chemical Technicians
53,46,4,11-9021.00,Construction Managers
53,46,5,29-1213.00,Dermatologists
53,46,2,17-3029.01,Non-Destructive Testing Specialists
53,46,3,19-4051.02,Nuclear Monitoring Technicians
53,46,5,29-2091.00,Orthotists and Prosthetists
53,46,4,11-9121.02,Water Resource Specialists
53,45,4,21-1021.00,"Child, Family, and School Social Workers"
53,45,3,15-1232.00,Computer User Support Specialists
53,45,3,13-1041.06,Coroners
53,45,4,13-2071.00,Credit Counselors
53,45,3,29-2051.00,Dietetic Technicians
53,45,3,27-1022.00,Fashion Designers
53,45,3,33-1011.00,First-Line Supervisors of Correctional Officers
53,45,2,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers
53,45,3,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators
53,45,3,39-1022.00,First-Line Supervisors of Personal Service Workers
53,45,3,51-1011.00,First-Line Supervisors of Production and Operating Workers
53,45,2,11-9051.00,Food Service Managers
53,45,3,33-2022.00,Forest Fire Inspectors and Prevention Specialists
53,45,4,17-2141.01,Fuel Cell Engineers
53,45,5,19-2042.00,"Geoscientists, Except Hydrologists and Geographers"
53,45,5,23-1011.00,Lawyers
53,45,3,29-2061.00,Licensed Practical and Licensed Vocational Nurses
53,45,4,17-2199.05,Mechatronics Engineers
53,45,3,31-9092.00,Medical Assistants
53,45,3,29-2099.01,Neurodiagnostic Technologists
53,45,5,29-1041.00,Optometrists
53,45,5,29-1123.00,Physical Therapists
53,45,4,39-9032.00,Recreation Workers
53,45,4,19-2099.01,Remote Sensing Scientists and Technologists
53,45,3,29-9093.00,Surgical Assistants
53,45,4,13-1199.05,Sustainability Specialists
53,43,3,15-1211.00,Computer Systems Analysts
53,43,3,13-1041.08,Customs Brokers
53,43,3,47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers
53,43,2,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers
53,43,3,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers"
53,43,2,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
53,43,3,29-1126.00,Respiratory Therapists
53,43,5,15-2041.00,Statisticians
53,43,4,25-3031.00,"Substitute Teachers, Short-Term"
53,43,4,17-2051.01,Transportation Engineers
50,54,4,13-1111.00,Management Analysts
50,54,4,11-3061.00,Purchasing Managers
50,52,5,19-1029.01,Bioinformatics Scientists
50,52,4,29-1141.03,Critical Care Nurses
50,52,4,17-2131.00,Materials Engineers
50,52,4,19-5011.00,Occupational Health and Safety Specialists
50,50,5,15-1221.00,Computer and Information Research Scientists
50,50,2,41-1011.00,First-Line Supervisors of Retail Sales Workers
50,50,2,33-1091.00,First-Line Supervisors of Security Workers
50,50,5,19-2041.03,Industrial Ecologists
50,50,4,13-1081.00,Logisticians
50,50,5,17-2199.09,Nanosystems Engineers
50,50,4,11-9199.01,Regulatory Affairs Managers
50,50,3,31-9099.01,Speech-Language Pathology Assistants
50,48,4,27-1011.00,Art Directors
50,48,4,13-1041.03,Equal Opportunity Representatives and Officers
50,48,4,11-3031.00,Financial Managers
50,48,4,19-1012.00,Food Scientists and Technologists
50,48,5,19-2043.00,Hydrologists
50,48,4,19-2032.00,Materials Scientists
50,48,4,17-3026.01,Nanotechnology Engineering Technologists and Technicians
50,48,4,41-9031.00,Sales Engineers
50,48,4,11-3031.01,Treasurers and Controllers
50,46,3,11-3012.00,Administrative Services Managers
50,46,4,11-2011.00,Advertising and Promotions Managers
50,46,4,15-1242.00,Database Administrators
50,46,3,47-2111.00,Electricians
50,46,4,13-1041.01,Environmental Compliance Inspectors
50,46,5,19-2041.02,Environmental Restoration Planners
50,46,3,11-3013.00,Facilities Managers
50,46,2,53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"
50,46,3,19-4092.00,Forensic Science Technicians
50,46,5,29-9092.00,Genetic Counselors
50,46,4,17-1022.01,Geodetic Surveyors
50,46,4,13-1071.00,Human Resources Specialists
50,46,4,15-1299.09,Information Technology Project Managers
50,46,4,17-2199.07,Photonics Engineers
50,46,3,29-2053.00,Psychiatric Technicians
50,46,4,13-1199.07,Security Management Specialists
50,46,4,11-3071.04,Supply Chain Managers
50,45,3,53-2022.00,Airfield Operations Specialists
50,45,4,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers"
50,45,4,11-3051.04,Biomass Power Plant Managers
50,45,2,39-9011.00,Childcare Workers
50,45,5,19-2041.01,Climate Change Policy Analysts
50,45,4,11-3111.00,Compensation and Benefits Managers
50,45,4,15-1241.00,Computer Network Architects
50,45,3,15-1299.08,Computer Systems Engineers/Architects
50,45,4,19-4042.00,"Environmental Science and Protection Technicians, Including Health"
50,45,3,33-2021.00,Fire Inspectors and Investigators
50,45,4,11-1021.00,General and Operations Managers
50,45,3,13-1041.04,Government Property Inspectors and Investigators
50,45,4,27-3091.00,Interpreters and Translators
50,45,4,13-1075.00,Labor Relations Specialists
50,45,4,27-2012.03,Media Programming Directors
50,45,4,17-2161.00,Nuclear Engineers
50,45,4,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products"
50,45,3,17-3024.01,Robotics Technicians
50,45,2,47-5012.00,"Rotary Drill Operators, Oil and Gas"
50,45,4,19-4061.00,Social Science Research Assistants
50,45,3,29-2055.00,Surgical Technologists
50,45,4,17-2112.02,Validation Engineers
50,45,3,11-9199.09,Wind Energy Operations Managers
50,45,4,19-1023.00,Zoologists and Wildlife Biologists
50,43,2,51-8013.03,Biomass Plant Technicians
50,43,4,11-9199.11,Brownfield Redevelopment Specialists and Site Managers
50,43,4,15-2051.01,Business Intelligence Analysts
50,43,4,19-2031.00,Chemists
50,43,3,47-4011.00,Construction and Building Inspectors
50,43,2,33-3012.00,Correctional Officers and Jailers
50,43,3,29-2032.00,Diagnostic Medical Sonographers
50,43,4,15-1299.03,Document Management Specialists
50,43,4,17-2071.00,Electrical Engineers
50,43,4,17-2072.00,"Electronics Engineers, Except Computer"
50,43,3,47-4011.01,Energy Auditors
50,43,4,17-3025.00,Environmental Engineering Technologists and Technicians
50,43,4,17-2081.00,Environmental Engineers
50,43,3,51-6092.00,Fabric and Apparel Patternmakers
50,43,5,13-2099.01,Financial Quantitative Analysts
50,43,3,19-4071.00,Forest and Conservation Technicians
50,43,3,29-2092.00,Hearing Aid Specialists
50,43,2,31-1121.00,Home Health Aides
50,43,4,33-3021.06,Intelligence Analysts
50,43,5,23-1012.00,Judicial Law Clerks
50,43,4,13-1161.00,Market Research Analysts and Marketing Specialists
50,43,3,51-8011.00,Nuclear Power Reactor Operators
50,43,3,19-5012.00,Occupational Health and Safety Technicians
50,43,3,31-2012.00,Occupational Therapy Aides
50,43,5,15-2031.00,Operations Research Analysts
50,43,3,29-2099.05,Ophthalmic Medical Technologists
50,43,4,13-2052.00,Personal Financial Advisors
50,43,4,17-2171.00,Petroleum Engineers
50,43,3,19-4012.01,Precision Agriculture Technicians
50,43,2,53-1042.01,Recycling Coordinators
50,43,4,13-1041.07,Regulatory Affairs Specialists
50,43,3,47-1011.03,Solar Energy Installation Managers
50,43,4,19-3099.01,Transportation Planners
50,43,5,29-1131.00,Veterinarians
50,43,3,29-2056.00,Veterinary Technologists and Technicians
50,43,4,15-1299.01,Web Administrators
50,43,3,49-9081.00,Wind Turbine Service Technicians
50,41,5,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
50,41,3,17-3011.00,Architectural and Civil Drafters
50,41,2,47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters"
50,41,3,25-4031.00,Library Technicians
50,41,2,27-2023.00,"Umpires, Referees, and Other Sports Officials"
50,41,5,19-3051.00,Urban and Regional Planners
47,52,4,17-2051.00,Civil Engineers
47,50,4,17-2041.00,Chemical Engineers
47,48,4,15-2011.00,Actuaries
47,48,4,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists"
47,48,4,17-2141.00,Mechanical Engineers
47,48,5,29-1022.00,Oral and Maxillofacial Surgeons
47,46,5,29-1071.01,Anesthesiologist Assistants
47,46,4,11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers
47,46,4,15-2051.02,Clinical Data Managers
47,46,4,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers"
47,46,4,17-2121.00,Marine Engineers and Naval Architects
47,46,3,33-3052.00,Transit and Railroad Police
47,46,3,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products"
47,45,5,29-1011.00,Chiropractors
47,45,4,17-2061.00,Computer Hardware Engineers
47,45,4,15-1212.00,Information Security Analysts
47,45,4,15-1299.05,Information Security Engineers
47,45,5,11-3031.03,Investment Fund Managers
47,45,5,25-4022.00,Librarians and Media Collections Specialists
47,45,3,29-2012.00,Medical and Clinical Laboratory Technicians
47,45,4,29-2011.00,Medical and Clinical Laboratory Technologists
47,45,3,31-2021.00,Physical Therapist Assistants
47,45,2,31-1133.00,Psychiatric Aides
47,45,4,27-3031.00,Public Relations Specialists
47,45,3,15-1254.00,Web Developers
47,43,4,17-2021.00,Agricultural Engineers
47,43,2,45-2011.00,Agricultural Inspectors
47,43,3,19-4012.00,Agricultural Technicians
47,43,5,25-4011.00,Archivists
47,43,2,27-2021.00,Athletes and Sports Competitors
47,43,4,17-2141.02,Automotive Engineers
47,43,3,53-6051.01,Aviation Inspectors
47,43,3,27-4012.00,Broadcast Technicians
47,43,3,53-5021.00,"Captains, Mates, and Pilots of Water Vessels"
47,43,3,29-2031.00,Cardiovascular Technologists and Technicians
47,43,4,17-1021.00,Cartographers and Photogrammetrists
47,43,3,49-9092.00,Commercial Divers
47,43,4,13-1051.00,Cost Estimators
47,43,4,29-2011.01,Cytogenetic Technologists
47,43,4,15-1243.00,Database Architects
47,43,2,51-9081.00,Dental Laboratory Technicians
47,43,3,43-9031.00,Desktop Publishers
47,43,4,27-3041.00,Editors
47,43,3,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
47,43,3,17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians
47,43,4,17-2199.03,"Energy Engineers, Except Wind and Solar"
47,43,3,43-6011.00,Executive Secretaries and Executive Administrative Assistants
47,43,3,33-2011.00,Firefighters
47,43,4,33-3031.00,Fish and Game Wardens
47,43,3,19-4013.00,Food Science Technicians
47,43,4,13-2099.04,"Fraud Examiners, Investigators and Analysts"
47,43,4,13-1131.00,Fundraisers
47,43,3,11-9171.00,Funeral Home Managers
47,43,3,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists"
47,43,4,17-1012.00,Landscape Architects
47,43,2,53-4011.00,Locomotive Engineers
47,43,4,25-4013.00,Museum Technicians and Conservators
47,43,3,31-9097.00,Phlebotomists
47,43,5,29-1024.00,Prosthodontists
47,43,3,29-1124.00,Radiation Therapists
47,43,4,13-1161.01,Search Marketing Strategists
47,43,4,21-1093.00,Social and Human Service Assistants
47,43,4,15-1253.00,Software Quality Assurance Analysts and Testers
47,43,4,17-2199.11,Solar Energy Systems Engineers
47,43,4,27-1014.00,Special Effects Artists and Animators
47,43,4,43-9111.00,Statistical Assistants
47,43,2,47-2221.00,Structural Iron and Steel Workers
47,43,3,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents"
47,43,4,15-1255.01,Video Game Designers
47,41,3,17-3021.00,Aerospace Engineering and Operations Technologists and Technicians
47,41,5,23-1022.00,"Arbitrators, Mediators, and Conciliators"
47,41,2,35-3011.00,Bartenders
47,41,2,51-8091.00,Chemical Plant and System Operators
47,41,4,19-1031.00,Conservation Scientists
47,41,4,19-1032.00,Foresters
47,41,3,43-4111.00,"Interviewers, Except Eligibility and Loan"
47,41,3,17-3013.00,Mechanical Drafters
47,41,3,51-9082.00,Medical Appliance Technicians
47,41,3,19-4051.00,Nuclear Technicians
47,41,2,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers"
47,41,3,29-2052.00,Pharmacy Technicians
47,41,3,27-4021.00,Photographers
47,41,3,15-1241.01,Telecommunications Engineering Specialists
47,41,3,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
47,39,4,19-4021.00,Biological Technicians
47,39,4,13-1041.00,Compliance Officers
47,39,2,49-9044.00,Millwrights
47,39,2,33-9099.02,Retail Loss Prevention Specialists
47,39,2,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic"
47,39,5,27-1027.00,Set and Exhibit Designers
47,34,2,47-5013.00,"Service Unit Operators, Oil and Gas"
44,52,4,15-1244.00,Network and Computer Systems Administrators
44,45,4,11-9141.00,"Property, Real Estate, and Community Association Managers"
44,43,4,13-2011.00,Accountants and Auditors
44,43,3,27-4011.00,Audio and Video Technicians
44,43,5,29-2011.02,Cytotechnologists
44,43,3,29-1292.00,Dental Hygienists
44,43,4,27-1024.00,Graphic Designers
44,43,3,17-3026.00,Industrial Engineering Technologists and Technicians
44,43,4,17-2112.00,Industrial Engineers
44,43,4,13-2053.00,Insurance Underwriters
44,43,4,13-1081.02,Logistics Analysts
44,43,3,29-2035.00,Magnetic Resonance Imaging Technologists
44,43,3,17-3027.00,Mechanical Engineering Technologists and Technicians
44,43,4,27-2041.00,Music Directors and Composers
44,43,3,29-2033.00,Nuclear Medicine Technologists
44,43,3,29-2099.08,Patient Representatives
44,43,3,33-3021.02,Police Identification and Records Officers
44,43,4,19-1031.02,Range Managers
44,43,4,19-4099.03,Remote Sensing Technicians
44,43,4,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
44,43,2,39-7012.00,Travel Guides
44,41,4,15-2099.01,Bioinformatics Technicians
44,41,3,27-4031.00,"Camera Operators, Television, Video, and Film"
44,41,4,27-1021.00,Commercial and Industrial Designers
44,41,1,47-5011.00,"Derrick Operators, Oil and Gas"
44,41,3,33-3021.00,Detectives and Criminal Investigators
44,41,2,43-5011.01,Freight Forwarders
44,41,3,49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers"
44,41,4,29-2011.04,Histotechnologists
44,41,5,23-1023.00,"Judges, Magistrate Judges, and Magistrates"
44,41,3,31-9011.00,Massage Therapists
44,41,3,39-4031.00,"Morticians, Undertakers, and Funeral Arrangers"
44,41,3,17-3029.08,Photonics Technicians
44,41,2,43-5031.00,Public Safety Telecommunicators
44,41,3,19-4099.01,Quality Control Analysts
44,41,3,39-9041.00,Residential Advisors
44,41,2,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
44,41,3,53-5031.00,Ship Engineers
44,41,3,39-5094.00,Skincare Specialists
44,41,3,13-2082.00,Tax Preparers
44,41,4,11-9199.10,Wind Energy Development Managers
44,41,4,17-2199.10,Wind Energy Engineers
44,41,4,27-3043.00,Writers and Authors
44,39,3,49-3011.00,Aircraft Mechanics and Service Technicians
44,39,2,33-9011.00,Animal Control Workers
44,39,2,47-2011.00,Boilermakers
44,39,2,35-2012.00,"Cooks, Institution and Cafeteria"
44,39,2,41-9011.00,Demonstrators and Product Promoters
44,39,2,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance"
44,39,3,49-2092.00,"Electric Motor, Power Tool, and Related Repairers"
44,39,2,49-9051.00,Electrical Power-Line Installers and Repairers
44,39,3,49-3041.00,Farm Equipment Mechanics and Service Technicians
44,39,2,39-1013.00,First-Line Supervisors of Gambling Services Workers
44,39,1,45-3031.00,Fishing and Hunting Workers
44,39,4,41-3021.00,Insurance Sales Agents
44,39,2,31-1122.00,Personal Care Aides
44,39,2,37-2021.00,Pest Control Workers
44,39,4,27-3043.05,"Poets, Lyricists and Creative Writers"
44,39,3,51-8012.00,Power Distributors and Dispatchers
44,39,3,29-2034.00,Radiologic Technologists and Technicians
44,39,2,53-4031.00,Railroad Conductors and Yardmasters
44,39,3,41-4011.07,Solar Sales Representatives and Assessors
44,39,2,51-6093.00,Upholsterers
44,39,2,51-8031.00,Water and Wastewater Treatment Plant and System Operators
44,37,3,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
44,37,2,51-8092.00,Gas Plant Operators
44,37,4,13-2072.00,Loan Officers
44,37,3,39-5091.00,"Makeup Artists, Theatrical and Performance"
44,37,2,31-9093.00,Medical Equipment Preparers
44,37,4,27-2012.04,Talent Directors
44,36,2,27-2011.00,Actors
44,36,2,51-9011.00,Chemical Equipment Operators and Tenders
44,36,2,31-9099.02,Endoscopy Technicians
44,36,2,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers"
44,36,2,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping"
44,34,2,49-3091.00,Bicycle Repairers
