Importance,Level,Job Zone,Code,Occupation
47,43,5,29-1127.00,Speech-Language Pathologists
47,43,5,19-3022.00,Survey Researchers
47,41,3,49-2091.00,Avionics Technicians
47,41,2,51-8091.00,Chemical Plant and System Operators
47,41,5,29-2011.02,Cytotechnologists
47,41,5,29-9099.01,Midwives
47,41,4,29-1141.00,Registered Nurses
47,41,3,29-2056.00,Veterinary Technologists and Technicians
47,39,5,29-1141.02,Advanced Practice Psychiatric Nurses
47,39,5,25-1072.00,"Nursing Instructors and Teachers, Postsecondary"
47,37,3,19-4012.01,Precision Agriculture Technicians
47,36,2,51-8099.01,Biofuels Processing Technicians
44,54,5,25-1067.00,"Sociology Teachers, Postsecondary"
44,52,5,21-1014.00,Mental Health Counselors
44,46,3,17-3024.01,Robotics Technicians
44,45,4,15-1253.00,Software Quality Assurance Analysts and Testers
44,43,3,19-4012.00,Agricultural Technicians
44,43,3,17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians
44,43,4,19-1032.00,Foresters
44,43,3,51-8011.00,Nuclear Power Reactor Operators
44,43,4,19-5011.00,Occupational Health and Safety Specialists
44,43,3,29-1124.00,Radiation Therapists
44,41,3,47-4011.01,Energy Auditors
44,41,3,19-4099.01,Quality Control Analysts
44,41,3,53-6041.00,Traffic Technicians
44,39,2,45-2011.00,Agricultural Inspectors
44,39,4,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers"
44,39,4,15-1251.00,Computer Programmers
44,39,3,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
44,39,5,25-9021.00,Farm and Home Management Educators
44,39,4,33-3031.00,Fish and Game Wardens
44,39,4,17-1012.00,Landscape Architects
44,39,3,29-2035.00,Magnetic Resonance Imaging Technologists
44,39,5,29-1122.00,Occupational Therapists
44,37,3,17-3022.00,Civil Engineering Technologists and Technicians
44,37,5,25-1021.00,"Computer Science Teachers, Postsecondary"
44,37,3,19-5012.00,Occupational Health and Safety Technicians
44,32,3,19-4071.00,Forest and Conservation Technicians
44,Not available,3,19-4051.00,Nuclear Technicians
41,43,3,17-3027.01,Automotive Engineering Technicians
41,43,5,19-3094.00,Political Scientists
41,41,5,19-3039.03,Clinical Neuropsychologists
41,39,5,11-9041.00,Architectural and Engineering Managers
41,39,5,19-2041.01,Climate Change Policy Analysts
41,39,4,27-1021.00,Commercial and Industrial Designers
41,39,3,53-2012.00,Commercial Pilots
41,39,4,13-1081.01,Logistics Engineers
41,39,5,21-1023.00,Mental Health and Substance Abuse Social Workers
41,39,5,29-1123.00,Physical Therapists
41,39,4,19-4099.03,Remote Sensing Technicians
41,39,4,17-1022.00,Surveyors
41,39,5,19-3051.00,Urban and Regional Planners
41,37,5,21-1022.00,Healthcare Social Workers
41,37,3,29-2061.00,Licensed Practical and Licensed Vocational Nurses
41,37,5,25-1113.00,"Social Work Teachers, Postsecondary"
41,37,3,29-9093.00,Surgical Assistants
41,36,4,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers"
41,36,5,19-3093.00,Historians
41,34,3,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
41,34,2,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers
41,32,3,39-4011.00,Embalmers
41,32,3,31-9092.00,Medical Assistants
41,30,2,51-9011.00,Chemical Equipment Operators and Tenders
41,29,2,51-8031.00,Water and Wastewater Treatment Plant and System Operators
41,Not available,4,19-4043.00,"Geological Technicians, Except Hydrologic Technicians"
38,41,5,21-1013.00,Marriage and Family Therapists
38,39,5,25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary"
38,39,4,21-1091.00,Health Education Specialists
38,36,4,11-3051.04,Biomass Power Plant Managers
38,36,4,11-9111.00,Medical and Health Services Managers
38,36,3,29-2099.01,Neurodiagnostic Technologists
38,34,3,17-3029.08,Photonics Technicians
38,32,3,49-9092.00,Commercial Divers
38,32,3,47-4011.00,Construction and Building Inspectors
38,29,2,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
38,Not available,3,17-3011.00,Architectural and Civil Drafters
38,Not available,4,17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors"
35,41,5,25-1063.00,"Economics Teachers, Postsecondary"
35,39,5,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary"
35,37,3,49-3011.00,Aircraft Mechanics and Service Technicians
35,37,5,25-1031.00,"Architecture Teachers, Postsecondary"
35,37,5,19-3011.01,Environmental Economists
35,34,3,29-1292.00,Dental Hygienists
35,34,2,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
35,32,4,15-2051.02,Clinical Data Managers
35,32,5,25-1022.00,"Mathematical Science Teachers, Postsecondary"
35,32,4,25-4013.00,Museum Technicians and Conservators
35,32,5,25-1065.00,"Political Science Teachers, Postsecondary"
35,32,4,19-3099.01,Transportation Planners
35,30,3,31-9097.00,Phlebotomists
35,30,3,31-2021.00,Physical Therapist Assistants
35,29,5,19-3033.00,Clinical and Counseling Psychologists
35,29,3,51-8013.04,Hydroelectric Plant Technicians
35,27,5,29-9091.00,Athletic Trainers
35,27,4,19-1031.03,Park Naturalists
35,27,4,11-9199.01,Regulatory Affairs Managers
35,Not available,3,11-3051.02,Geothermal Production Managers
31,39,3,29-2099.05,Ophthalmic Medical Technologists
31,36,4,15-1244.00,Network and Computer Systems Administrators
31,32,5,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary"
31,32,4,13-1161.00,Market Research Analysts and Marketing Specialists
31,32,4,11-3051.01,Quality Control Systems Managers
31,30,3,51-8021.00,Stationary Engineers and Boiler Operators
31,30,3,29-2055.00,Surgical Technologists
31,29,5,29-1291.00,Acupuncturists
31,29,4,21-1021.00,"Child, Family, and School Social Workers"
31,29,4,21-1015.00,Rehabilitation Counselors
31,29,4,11-9151.00,Social and Community Service Managers
31,27,3,15-1211.00,Computer Systems Analysts
31,25,3,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers"
31,25,4,13-1199.05,Sustainability Specialists
31,23,2,51-8013.03,Biomass Plant Technicians
28,36,4,43-9111.00,Statistical Assistants
28,34,4,15-1299.01,Web Administrators
28,32,3,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
28,30,3,49-2092.00,"Electric Motor, Power Tool, and Related Repairers"
28,30,5,25-1082.00,"Library Science Teachers, Postsecondary"
28,29,4,11-9021.00,Construction Managers
28,29,2,49-9099.01,Geothermal Technicians
28,29,5,15-1211.01,Health Informatics Specialists
28,29,3,49-9062.00,Medical Equipment Repairers
28,29,4,41-9031.00,Sales Engineers
28,27,3,49-9061.00,Camera and Photographic Equipment Repairers
28,27,5,11-1011.03,Chief Sustainability Officers
28,27,4,15-1241.00,Computer Network Architects
28,25,4,17-2112.00,Industrial Engineers
28,21,2,51-9081.00,Dental Laboratory Technicians
28,21,3,15-1299.02,Geographic Information Systems Technologists and Technicians
28,21,4,15-1299.09,Information Technology Project Managers
28,21,3,29-2034.00,Radiologic Technologists and Technicians
28,Not available,4,15-1252.00,Software Developers
25,32,3,15-1254.00,Web Developers
25,30,4,15-2011.00,Actuaries
25,29,5,25-1081.00,"Education Teachers, Postsecondary"
25,29,3,47-2111.00,Electricians
25,29,2,51-2023.00,Electromechanical Equipment Assemblers
25,29,4,25-2021.00,"Elementary School Teachers, Except Special Education"
25,29,3,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
25,29,3,49-9081.00,Wind Turbine Service Technicians
25,27,5,25-1122.00,"Communications Teachers, Postsecondary"
25,27,3,29-2057.00,Ophthalmic Medical Technicians
25,27,2,51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic"
25,27,3,29-2053.00,Psychiatric Technicians
25,27,4,17-2072.01,Radio Frequency Identification Device Specialists
25,27,4,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
25,25,5,29-1129.01,Art Therapists
25,25,4,15-1242.00,Database Administrators
25,25,3,31-9091.00,Dental Assistants
25,25,3,29-2051.00,Dietetic Technicians
25,25,2,51-3092.00,Food Batchmakers
25,25,2,51-8092.00,Gas Plant Operators
25,25,3,47-4041.00,Hazardous Materials Removal Workers
25,25,3,49-3051.00,Motorboat Mechanics and Service Technicians
25,25,2,37-2021.00,Pest Control Workers
25,25,2,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers"
25,25,2,51-8013.00,Power Plant Operators
25,25,4,29-1125.00,Recreational Therapists
25,25,5,19-3034.00,School Psychologists
25,25,2,51-2061.00,Timing Device Assemblers and Adjusters
25,23,2,45-4011.00,Forest and Conservation Workers
25,23,2,51-4051.00,Metal-Refining Furnace Operators and Tenders
25,23,3,31-9099.01,Speech-Language Pathology Assistants
25,23,5,25-9044.00,"Teaching Assistants, Postsecondary"
25,21,5,25-2051.00,"Special Education Teachers, Preschool"
25,20,3,49-3041.00,Farm Equipment Mechanics and Service Technicians
25,20,5,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists"
25,20,2,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
25,20,2,53-7072.00,"Pump Operators, Except Wellhead Pumpers"
25,20,5,21-1011.00,Substance Abuse and Behavioral Disorder Counselors
25,18,5,25-4012.00,Curators
25,18,4,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
25,16,2,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic"
25,16,3,11-9199.09,Wind Energy Operations Managers
25,13,2,47-4099.03,Weatherization Installers and Technicians
25,Not available,3,33-2011.00,Firefighters
22,29,3,53-5031.00,Ship Engineers
22,27,3,47-4021.00,Elevator and Escalator Installers and Repairers
22,25,4,15-1243.00,Database Architects
22,25,5,19-3011.00,Economists
22,25,3,33-2022.00,Forest Fire Inspectors and Prevention Specialists
22,25,5,25-1125.00,"History Teachers, Postsecondary"
22,25,4,33-3021.06,Intelligence Analysts
22,25,4,13-1111.00,Management Analysts
22,25,3,17-3013.00,Mechanical Drafters
22,25,2,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders"
22,23,3,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
22,23,2,51-2031.00,Engine and Other Machine Assemblers
22,23,4,15-1212.00,Information Security Analysts
22,23,3,51-9082.00,Medical Appliance Technicians
22,23,2,47-2231.00,Solar Photovoltaic Installers
22,23,4,25-2058.00,"Special Education Teachers, Secondary School"
22,21,3,53-5021.00,"Captains, Mates, and Pilots of Water Vessels"
22,21,4,17-1021.00,Cartographers and Photogrammetrists
22,21,4,15-1231.00,Computer Network Support Specialists
22,21,2,51-9162.00,Computer Numerically Controlled Tool Programmers
22,21,2,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders"
22,21,3,33-3021.00,Detectives and Criminal Investigators
22,21,2,51-2022.00,Electrical and Electronic Equipment Assemblers
22,21,3,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles"
22,21,4,11-9161.00,Emergency Management Directors
22,21,3,33-2021.00,Fire Inspectors and Investigators
22,21,3,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines"
22,21,3,29-2052.00,Pharmacy Technicians
22,20,5,25-4011.00,Archivists
22,20,5,25-1011.00,"Business Teachers, Postsecondary"
22,20,4,25-2023.00,"Career/Technical Education Teachers, Middle School"
22,20,4,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists"
22,20,2,47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters"
22,20,2,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals"
22,20,5,13-2099.01,Financial Quantitative Analysts
22,20,2,51-3093.00,Food Cooking Machine Operators and Tenders
22,20,2,31-2022.00,Physical Therapist Aides
22,20,3,15-1241.01,Telecommunications Engineering Specialists
22,18,5,11-9032.00,"Education Administrators, Kindergarten through Secondary"
22,18,3,17-3012.00,Electrical and Electronics Drafters
22,18,2,53-7071.00,Gas Compressor and Gas Pumping Station Operators
22,18,3,13-1041.04,Government Property Inspectors and Investigators
22,18,3,49-3052.00,Motorcycle Mechanics
22,18,3,31-2011.00,Occupational Therapy Assistants
22,18,3,29-2099.08,Patient Representatives
22,18,3,51-8012.00,Power Distributors and Dispatchers
22,18,2,51-9141.00,Semiconductor Processing Technicians
22,18,3,47-1011.03,Solar Energy Installation Managers
22,16,3,33-3051.04,Customs and Border Protection Officers
22,16,2,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic"
22,16,2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders"
22,16,3,49-9071.00,"Maintenance and Repair Workers, General"
22,16,4,13-1041.07,Regulatory Affairs Specialists
22,14,3,27-4012.00,Broadcast Technicians
22,14,3,25-1194.00,"Career/Technical Education Teachers, Postsecondary"
22,14,2,47-3013.00,Helpers--Electricians
22,14,2,31-9093.00,Medical Equipment Preparers
22,14,2,51-4052.00,"Pourers and Casters, Metal"
22,14,2,53-5011.00,Sailors and Marine Oilers
22,14,4,25-2056.00,"Special Education Teachers, Elementary School"
22,13,4,25-2057.00,"Special Education Teachers, Middle School"
22,Not available,4,15-1243.01,Data Warehousing Specialists
19,21,3,53-2021.00,Air Traffic Controllers
19,21,2,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers"
19,21,1,53-7011.00,Conveyor Operators and Tenders
19,21,5,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
19,21,3,49-9041.00,Industrial Machinery Mechanics
19,21,4,11-2021.00,Marketing Managers
19,21,3,27-4021.00,Photographers
19,21,4,21-1093.00,Social and Human Service Assistants
19,20,2,39-2011.00,Animal Trainers
19,20,3,49-2097.00,Audiovisual Equipment Installers and Repairers
19,20,2,47-2011.00,Boilermakers
19,20,4,11-3021.00,Computer and Information Systems Managers
19,20,3,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
19,20,5,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
19,20,5,23-1023.00,"Judges, Magistrate Judges, and Magistrates"
19,20,3,39-4031.00,"Morticians, Undertakers, and Funeral Arrangers"
19,20,5,25-1126.00,"Philosophy and Religion Teachers, Postsecondary"
19,18,2,47-2021.00,Brickmasons and Blockmasons
19,18,3,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
19,18,3,15-1232.00,Computer User Support Specialists
19,18,3,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians
19,18,2,31-9099.02,Endoscopy Technicians
19,18,1,45-4021.00,Fallers
19,18,4,11-9179.01,Fitness and Wellness Coordinators
19,18,2,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
19,18,3,49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers"
19,18,2,49-9031.00,Home Appliance Repairers
19,18,3,49-2098.00,Security and Fire Alarm Systems Installers
19,18,3,51-4111.00,Tool and Die Makers
19,18,3,49-9064.00,Watch and Clock Repairers
19,16,5,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary"
19,16,3,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door"
19,16,2,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
19,16,2,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
19,16,3,47-2152.00,"Plumbers, Pipefitters, and Steamfitters"
19,16,2,49-9052.00,Telecommunications Line Installers and Repairers
19,16,4,11-9199.10,Wind Energy Development Managers
19,14,2,27-2021.00,Athletes and Sports Competitors
19,14,3,35-1011.00,Chefs and Head Cooks
19,14,2,49-9051.00,Electrical Power-Line Installers and Repairers
19,14,2,51-2051.00,Fiberglass Laminators and Fabricators
19,14,3,31-9011.00,Massage Therapists
19,14,3,33-3021.02,Police Identification and Records Officers
19,14,3,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
19,14,2,49-3043.00,Rail Car Repairers
19,14,2,33-9093.00,Transportation Security Screeners
19,13,2,51-3011.00,Bakers
19,13,4,25-2032.00,"Career/Technical Education Teachers, Secondary School"
19,13,2,51-9193.00,Cooling and Freezing Equipment Operators and Tenders
19,13,5,25-1123.00,"English Language and Literature Teachers, Postsecondary"
19,13,2,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
19,13,3,29-2092.00,Hearing Aid Specialists
19,13,4,13-1081.00,Logisticians
19,13,3,49-9043.00,"Maintenance Workers, Machinery"
19,13,4,29-1129.02,Music Therapists
19,13,3,31-1131.00,Nursing Assistants
19,13,2,51-9083.00,Ophthalmic Laboratory Technicians
19,13,3,29-2081.00,"Opticians, Dispensing"
19,13,3,51-7032.00,"Patternmakers, Wood"
19,13,5,27-1027.00,Set and Exhibit Designers
19,13,3,49-9097.00,Signal and Track Switch Repairers
19,13,2,37-3013.00,Tree Trimmers and Pruners
19,13,2,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
19,13,3,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products"
19,11,3,39-9031.00,Exercise Trainers and Group Fitness Instructors
19,11,2,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders"
19,11,2,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
19,11,2,45-4023.00,Log Graders and Scalers
19,11,4,13-1081.02,Logistics Analysts
19,11,2,49-9044.00,Millwrights
19,11,2,31-1122.00,Personal Care Aides
19,11,4,21-1092.00,Probation Officers and Correctional Treatment Specialists
19,11,2,31-1133.00,Psychiatric Aides
19,11,2,51-2041.00,Structural Metal Fabricators and Fitters
19,9,4,25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors"
19,Not available,4,15-1299.05,Information Security Engineers
16,20,4,13-1021.00,"Buyers and Purchasing Agents, Farm Products"
16,16,4,27-2022.00,Coaches and Scouts
16,16,2,51-9161.00,Computer Numerically Controlled Tool Operators
16,16,3,33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers
16,16,4,11-3051.00,Industrial Production Managers
16,16,4,13-1151.00,Training and Development Specialists
16,14,3,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers"
16,14,1,45-3031.00,Fishing and Hunting Workers
16,14,3,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists"
16,14,2,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers"
16,14,2,51-9151.00,Photographic Process Workers and Processing Machine Operators
16,14,2,51-4121.00,"Welders, Cutters, Solderers, and Brazers"
16,13,2,31-1121.00,Home Health Aides
16,13,1,37-3011.00,Landscaping and Groundskeeping Workers
16,13,2,49-9095.00,Manufactured Building and Mobile Home Installers
16,13,3,49-9063.00,Musical Instrument Repairers and Tuners
16,13,3,51-5111.00,Prepress Technicians and Workers
16,13,2,47-2211.00,Sheet Metal Workers
16,13,3,17-3031.00,Surveying and Mapping Technicians
16,11,5,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
16,11,3,53-2022.00,Airfield Operations Specialists
16,11,4,15-2051.01,Business Intelligence Analysts
16,11,5,11-1011.00,Chief Executives
16,11,2,47-5023.00,"Earth Drillers, Except Oil and Gas"
16,11,4,13-1041.03,Equal Opportunity Representatives and Officers
16,11,3,47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers
16,11,5,25-1112.00,"Law Teachers, Postsecondary"
16,11,3,51-4061.00,"Model Makers, Metal and Plastic"
16,11,3,31-2012.00,Occupational Therapy Aides
16,11,3,27-4014.00,Sound Engineering Technicians
16,9,4,11-2011.00,Advertising and Promotions Managers
16,9,4,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes"
