Importance,Level,Job Zone,Code,Occupation
47,Not available,4,11-3071.00,"Transportation, Storage, and Distribution Managers"
44,54,4,17-2051.01,Transportation Engineers
44,52,4,11-2011.00,Advertising and Promotions Managers
44,48,5,17-1011.00,"Architects, Except Landscape and Naval"
44,48,5,29-1031.00,Dietitians and Nutritionists
44,43,4,21-2021.00,"Directors, Religious Activities and Education"
44,43,4,11-9179.01,Fitness and Wellness Coordinators
44,43,4,11-3051.01,Quality Control Systems Managers
44,43,3,47-1011.03,Solar Energy Installation Managers
44,41,4,13-1021.00,"Buyers and Purchasing Agents, Farm Products"
44,41,3,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers"
44,41,4,27-1025.00,Interior Designers
44,41,4,27-2012.03,Media Programming Directors
44,39,2,11-9131.00,Postmasters and Mail Superintendents
44,39,5,27-1027.00,Set and Exhibit Designers
44,37,5,21-2011.00,Clergy
44,Not available,5,11-3031.03,Investment Fund Managers
41,52,5,11-9121.00,Natural Sciences Managers
41,41,5,29-1222.00,"Physicians, Pathologists"
41,41,4,13-1199.07,Security Management Specialists
41,39,4,15-2011.00,Actuaries
41,39,4,11-9161.00,Emergency Management Directors
41,39,5,25-9021.00,Farm and Home Management Educators
41,39,3,27-1022.00,Fashion Designers
41,39,4,17-2111.02,Fire-Prevention and Protection Engineers
41,39,3,11-9171.00,Funeral Home Managers
41,39,2,11-9071.00,Gambling Managers
41,37,5,19-1029.02,Molecular and Cellular Biologists
41,37,3,39-4031.00,"Morticians, Undertakers, and Funeral Arrangers"
41,37,4,17-2199.08,Robotics Engineers
41,37,4,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
41,34,2,39-7012.00,Travel Guides
41,32,4,13-1081.00,Logisticians
41,Not available,4,11-9151.00,Social and Community Service Managers
38,46,3,11-3013.00,Facilities Managers
38,45,4,13-1199.04,Business Continuity Planners
38,41,5,15-1221.00,Computer and Information Research Scientists
38,41,4,17-2121.00,Marine Engineers and Naval Architects
38,39,4,27-1011.00,Art Directors
38,39,2,33-1012.00,First-Line Supervisors of Police and Detectives
38,39,2,41-1011.00,First-Line Supervisors of Retail Sales Workers
38,39,5,19-3051.00,Urban and Regional Planners
38,37,4,15-1241.00,Computer Network Architects
38,37,3,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers
38,37,4,17-2141.00,Mechanical Engineers
38,36,5,19-2011.00,Astronomers
38,36,4,13-1081.02,Logistics Analysts
38,36,4,17-2171.00,Petroleum Engineers
38,34,3,53-5021.00,"Captains, Mates, and Pilots of Water Vessels"
38,34,3,35-2013.00,"Cooks, Private Household"
38,32,5,19-2041.02,Environmental Restoration Planners
35,37,4,17-2041.00,Chemical Engineers
35,37,4,17-2071.00,Electrical Engineers
35,37,2,33-1091.00,First-Line Supervisors of Security Workers
35,37,2,43-3061.00,Procurement Clerks
35,36,2,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers
35,34,3,47-2111.00,Electricians
35,34,4,41-9031.00,Sales Engineers
35,32,4,11-9121.01,Clinical Research Coordinators
35,32,5,29-1051.00,Pharmacists
35,29,2,43-5011.01,Freight Forwarders
35,29,2,47-4099.03,Weatherization Installers and Technicians
35,27,3,51-7032.00,"Patternmakers, Wood"
31,41,4,13-1151.00,Training and Development Specialists
31,39,5,25-4022.00,Librarians and Media Collections Specialists
31,39,4,17-2051.02,Water/Wastewater Engineers
31,37,3,13-1041.08,Customs Brokers
31,37,3,51-1011.00,First-Line Supervisors of Production and Operating Workers
31,36,4,13-2011.00,Accountants and Auditors
31,36,5,29-1081.00,Podiatrists
31,34,4,17-2081.00,Environmental Engineers
31,34,5,25-9031.00,Instructional Coordinators
31,34,4,27-2041.00,Music Directors and Composers
31,34,2,53-1042.01,Recycling Coordinators
31,32,4,17-2021.00,Agricultural Engineers
31,32,5,29-1211.00,Anesthesiologists
31,32,4,17-2199.03,"Energy Engineers, Except Wind and Solar"
31,32,3,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers"
31,32,5,17-2199.06,Microsystems Engineers
31,32,5,17-2199.09,Nanosystems Engineers
31,30,4,19-1031.00,Conservation Scientists
31,30,4,21-1091.00,Health Education Specialists
31,30,4,11-9199.08,Loss Prevention Managers
31,30,2,49-9095.00,Manufactured Building and Mobile Home Installers
31,30,4,19-1022.00,Microbiologists
31,30,5,19-2012.00,Physicists
31,30,2,43-5061.00,"Production, Planning, and Expediting Clerks"
31,30,3,15-1241.01,Telecommunications Engineering Specialists
31,30,4,19-1023.00,Zoologists and Wildlife Biologists
31,29,2,35-3011.00,Bartenders
31,27,2,35-2012.00,"Cooks, Institution and Cafeteria"
31,23,5,29-1122.00,Occupational Therapists
31,21,4,13-1111.00,Management Analysts
28,37,4,17-2131.00,Materials Engineers
28,37,4,11-9121.02,Water Resource Specialists
28,34,3,15-1299.08,Computer Systems Engineers/Architects
28,34,5,19-3032.00,Industrial-Organizational Psychologists
28,32,4,19-2041.00,"Environmental Scientists and Specialists, Including Health"
28,32,2,53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"
28,30,4,17-3025.00,Environmental Engineering Technologists and Technicians
28,30,5,19-1029.03,Geneticists
28,30,5,15-1211.01,Health Informatics Specialists
28,30,5,29-1041.00,Optometrists
28,30,3,41-9022.00,Real Estate Sales Agents
28,30,4,11-9199.01,Regulatory Affairs Managers
28,29,4,17-2031.00,Bioengineers and Biomedical Engineers
28,29,2,51-3021.00,Butchers and Meat Cutters
28,29,3,15-1211.00,Computer Systems Analysts
28,29,3,27-1012.00,Craft Artists
28,29,3,29-2051.00,Dietetic Technicians
28,29,5,19-2041.03,Industrial Ecologists
28,29,4,17-2112.00,Industrial Engineers
28,29,5,29-1241.00,"Ophthalmologists, Except Pediatric"
28,29,2,37-2021.00,Pest Control Workers
28,29,4,41-9021.00,Real Estate Brokers
28,29,3,39-9041.00,Residential Advisors
28,29,4,13-1161.01,Search Marketing Strategists
28,29,4,19-3099.01,Transportation Planners
28,29,3,41-3041.00,Travel Agents
28,27,4,13-1031.00,"Claims Adjusters, Examiners, and Investigators"
28,27,3,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians
28,27,5,19-1041.00,Epidemiologists
28,27,3,39-1022.00,First-Line Supervisors of Personal Service Workers
28,27,3,51-9071.06,Gem and Diamond Workers
28,27,4,17-2161.00,Nuclear Engineers
28,27,2,43-9071.00,"Office Machine Operators, Except Computer"
28,27,3,29-2099.08,Patient Representatives
28,27,4,13-1041.07,Regulatory Affairs Specialists
28,25,5,25-1052.00,"Chemistry Teachers, Postsecondary"
28,25,4,29-1141.03,Critical Care Nurses
28,25,3,33-2021.00,Fire Inspectors and Investigators
28,25,4,19-2032.00,Materials Scientists
28,23,3,17-3021.00,Aerospace Engineering and Operations Technologists and Technicians
28,23,2,45-2021.00,Animal Breeders
28,23,5,25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary"
28,23,3,17-3022.00,Civil Engineering Technologists and Technicians
28,21,1,45-3031.00,Fishing and Hunting Workers
28,21,2,51-6093.00,Upholsterers
28,21,3,49-9064.00,Watch and Clock Repairers
28,20,5,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary"
28,18,3,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles"
28,18,3,43-4131.00,Loan Interviewers and Clerks
28,18,4,13-2072.00,Loan Officers
28,18,3,49-9071.00,"Maintenance and Repair Workers, General"
28,18,5,29-1071.00,Physician Assistants
28,18,2,41-2031.00,Retail Salespersons
28,16,2,41-2012.00,Gambling Change Persons and Booth Cashiers
28,16,5,29-1221.00,"Pediatricians, General"
25,34,4,27-2022.00,Coaches and Scouts
25,32,4,17-2072.00,"Electronics Engineers, Except Computer"
25,30,4,17-2141.02,Automotive Engineers
25,30,5,23-1011.00,Lawyers
25,30,4,39-9032.00,Recreation Workers
25,29,4,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists"
25,29,3,47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers
25,29,5,29-1023.00,Orthodontists
25,29,5,29-1024.00,Prosthodontists
25,29,4,17-2199.11,Solar Energy Systems Engineers
25,29,4,13-1199.05,Sustainability Specialists
25,29,5,29-1131.00,Veterinarians
25,27,5,29-1141.02,Advanced Practice Psychiatric Nurses
25,27,4,41-3011.00,Advertising Sales Agents
25,27,4,13-2041.00,Credit Analysts
25,27,5,29-1213.00,Dermatologists
25,27,4,13-2099.04,"Fraud Examiners, Investigators and Analysts"
25,27,4,17-2199.05,Mechatronics Engineers
25,27,4,15-1244.00,Network and Computer Systems Administrators
25,27,5,29-1218.00,Obstetricians and Gynecologists
25,27,3,29-2055.00,Surgical Technologists
25,27,5,29-1229.03,Urologists
25,25,5,29-1229.01,Allergists and Immunologists
25,25,5,19-1029.01,Bioinformatics Scientists
25,25,3,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
25,25,3,49-9061.00,Camera and Photographic Equipment Repairers
25,25,5,19-2041.01,Climate Change Policy Analysts
25,25,4,27-1021.00,Commercial and Industrial Designers
25,25,2,41-2021.00,Counter and Rental Clerks
25,25,3,43-9031.00,Desktop Publishers
25,25,3,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators"
25,25,3,33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers
25,25,2,27-1023.00,Floral Designers
25,25,5,25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary"
25,25,5,17-2112.01,Human Factors Engineers and Ergonomists
25,25,4,15-1299.05,Information Security Engineers
25,25,5,29-1299.01,Naturopathic Physicians
25,25,5,29-1217.00,Neurologists
25,25,5,29-1151.00,Nurse Anesthetists
25,25,4,19-5011.00,Occupational Health and Safety Specialists
25,25,2,51-9151.00,Photographic Process Workers and Processing Machine Operators
25,25,5,29-1229.05,Preventive Medicine Physicians
25,25,4,27-2012.04,Talent Directors
25,25,4,53-6051.00,Transportation Inspectors
25,25,2,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers
25,25,4,15-1299.01,Web Administrators
25,25,4,17-2199.10,Wind Energy Engineers
25,23,5,19-1011.00,Animal Scientists
25,23,2,35-2014.00,"Cooks, Restaurant"
25,23,4,15-1299.03,Document Management Specialists
25,23,3,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
25,23,5,29-1214.00,Emergency Medicine Physicians
25,23,3,51-6092.00,Fabric and Apparel Patternmakers
25,23,3,13-1032.00,"Insurance Appraisers, Auto Damage"
25,23,4,13-1075.00,Labor Relations Specialists
25,23,3,49-9062.00,Medical Equipment Repairers
25,23,2,49-9044.00,Millwrights
25,23,3,49-9063.00,Musical Instrument Repairers and Tuners
25,23,5,25-1072.00,"Nursing Instructors and Teachers, Postsecondary"
25,23,2,33-9099.02,Retail Loss Prevention Specialists
25,23,1,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners
25,23,5,19-1013.00,Soil and Plant Scientists
25,23,2,53-4041.00,Subway and Streetcar Operators
25,21,4,29-1141.01,Acute Care Nurses
25,21,3,25-1194.00,"Career/Technical Education Teachers, Postsecondary"
25,21,5,25-1122.00,"Communications Teachers, Postsecondary"
25,21,4,15-1251.00,Computer Programmers
25,21,3,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
25,21,3,13-1041.04,Government Property Inspectors and Investigators
25,21,5,29-1022.00,Oral and Maxillofacial Surgeons
25,21,4,19-1031.03,Park Naturalists
25,21,3,17-3029.08,Photonics Technicians
25,20,2,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers"
25,20,5,19-3039.03,Clinical Neuropsychologists
25,20,4,29-2011.01,Cytogenetic Technologists
25,20,1,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
25,20,3,19-4071.00,Forest and Conservation Technicians
25,20,5,25-1064.00,"Geography Teachers, Postsecondary"
25,20,2,49-9099.01,Geothermal Technicians
25,20,2,49-9094.00,Locksmiths and Safe Repairers
25,20,2,39-9011.01,Nannies
25,20,3,19-5012.00,Occupational Health and Safety Technicians
25,20,5,25-1054.00,"Physics Teachers, Postsecondary"
25,20,2,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
25,18,3,43-4011.00,Brokerage Clerks
25,18,4,15-1243.00,Database Architects
25,18,2,49-9031.00,Home Appliance Repairers
25,18,2,31-1121.00,Home Health Aides
25,18,3,51-8011.00,Nuclear Power Reactor Operators
25,18,5,29-1171.00,Nurse Practitioners
25,18,4,21-1093.00,Social and Human Service Assistants
25,18,2,47-2231.00,Solar Photovoltaic Installers
25,16,3,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
25,16,3,39-4011.00,Embalmers
25,16,2,51-8092.00,Gas Plant Operators
25,16,4,13-2053.00,Insurance Underwriters
25,16,3,17-3013.00,Mechanical Drafters
25,16,3,31-9092.00,Medical Assistants
25,16,3,19-4051.02,Nuclear Monitoring Technicians
25,16,5,29-1123.00,Physical Therapists
25,16,2,53-7072.00,"Pump Operators, Except Wellhead Pumpers"
25,16,2,53-7121.00,"Tank Car, Truck, and Ship Loaders"
25,16,3,53-6041.00,Traffic Technicians
25,16,3,33-3052.00,Transit and Railroad Police
25,14,5,25-1021.00,"Computer Science Teachers, Postsecondary"
25,14,5,29-2011.02,Cytotechnologists
25,14,2,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
25,14,3,29-2012.00,Medical and Clinical Laboratory Technicians
25,14,2,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
25,14,4,29-1129.02,Music Therapists
25,14,3,29-1124.00,Radiation Therapists
25,14,5,21-1011.00,Substance Abuse and Behavioral Disorder Counselors
25,Not available,4,11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers
22,29,5,19-1029.04,Biologists
22,27,2,13-1074.00,Farm Labor Contractors
22,27,4,27-1014.00,Special Effects Artists and Animators
22,25,5,19-3091.00,Anthropologists and Archeologists
22,25,3,17-3011.00,Architectural and Civil Drafters
22,25,4,15-2051.01,Business Intelligence Analysts
22,25,3,49-2092.00,"Electric Motor, Power Tool, and Related Repairers"
22,25,4,27-3031.00,Public Relations Specialists
22,25,4,19-1031.02,Range Managers
22,25,3,41-4011.07,Solar Sales Representatives and Assessors
22,25,5,29-1229.06,Sports Medicine Physicians
22,23,4,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes"
22,23,3,19-4012.00,Agricultural Technicians
22,23,4,13-2022.00,Appraisers of Personal and Business Property
22,23,5,25-4011.00,Archivists
22,23,5,29-1181.00,Audiologists
22,23,5,19-1021.00,Biochemists and Biophysicists
22,23,2,47-2031.00,Carpenters
22,23,4,21-1094.00,Community Health Workers
22,23,4,17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors"
22,23,5,29-1229.04,Physical Medicine and Rehabilitation Physicians
22,23,3,47-2152.00,"Plumbers, Pipefitters, and Steamfitters"
22,23,2,43-5051.00,Postal Service Clerks
22,23,4,17-2072.01,Radio Frequency Identification Device Specialists
22,23,4,29-1125.00,Recreational Therapists
22,21,4,19-2031.00,Chemists
22,21,5,29-1011.00,Chiropractors
22,21,4,11-9199.02,Compliance Managers
22,21,3,49-3041.00,Farm Equipment Mechanics and Service Technicians
22,21,3,17-3026.00,Industrial Engineering Technologists and Technicians
22,21,2,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers"
22,21,3,29-2056.00,Veterinary Technologists and Technicians
22,20,4,17-2011.00,Aerospace Engineers
22,20,3,49-2097.00,Audiovisual Equipment Installers and Repairers
22,20,2,49-3021.00,Automotive Body and Related Repairers
22,20,4,13-1041.00,Compliance Officers
22,20,2,39-3092.00,Costume Attendants
22,20,2,43-4041.00,"Credit Authorizers, Checkers, and Clerks"
22,20,4,19-4042.00,"Environmental Science and Protection Technicians, Including Health"
22,20,4,19-1012.00,Food Scientists and Technologists
22,20,4,29-2011.04,Histotechnologists
22,20,4,29-2011.00,Medical and Clinical Laboratory Technologists
22,20,3,51-9082.00,Medical Appliance Technicians
22,20,5,15-2031.00,Operations Research Analysts
22,20,4,19-4099.03,Remote Sensing Technicians
22,20,3,29-1126.00,Respiratory Therapists
22,20,2,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
22,20,4,15-1255.01,Video Game Designers
22,18,3,27-4012.00,Broadcast Technicians
22,18,4,15-2051.02,Clinical Data Managers
22,18,2,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
22,18,5,25-1081.00,"Education Teachers, Postsecondary"
22,18,3,17-3012.00,Electrical and Electronics Drafters
22,18,3,43-6011.00,Executive Secretaries and Executive Administrative Assistants
22,18,1,45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse"
22,18,3,33-1011.00,First-Line Supervisors of Correctional Officers
22,18,2,39-1013.00,First-Line Supervisors of Gambling Services Workers
22,18,2,51-7021.00,Furniture Finishers
22,18,4,13-1071.00,Human Resources Specialists
22,18,3,17-3027.00,Mechanical Engineering Technologists and Technicians
22,18,3,29-2081.00,"Opticians, Dispensing"
22,18,1,47-2161.00,Plasterers and Stucco Masons
22,18,3,29-9093.00,Surgical Assistants
22,16,5,29-9091.00,Athletic Trainers
22,16,2,53-6031.00,Automotive and Watercraft Service Attendants
22,16,3,49-3023.00,Automotive Service Technicians and Mechanics
22,16,2,49-3091.00,Bicycle Repairers
22,16,2,51-8091.00,Chemical Plant and System Operators
22,16,5,29-1141.04,Clinical Nurse Specialists
22,16,2,51-9081.00,Dental Laboratory Technicians
22,16,1,47-5011.00,"Derrick Operators, Oil and Gas"
22,16,3,33-2022.00,Forest Fire Inspectors and Prevention Specialists
22,16,5,29-1216.00,General Internal Medicine Physicians
22,16,2,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
22,16,4,27-1024.00,Graphic Designers
22,16,5,25-1071.00,"Health Specialties Teachers, Postsecondary"
22,16,2,43-4121.00,"Library Assistants, Clerical"
22,16,2,51-8013.00,Power Plant Operators
22,16,2,47-5043.00,"Roof Bolters, Mining"
22,16,2,53-5011.00,Sailors and Marine Oilers
22,16,2,47-5013.00,"Service Unit Operators, Oil and Gas"
22,16,2,43-5071.00,"Shipping, Receiving, and Inventory Clerks"
22,16,3,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents"
22,16,2,51-2092.00,Team Assemblers
22,14,3,27-4011.00,Audio and Video Technicians
22,14,2,39-6011.00,Baggage Porters and Bellhops
22,14,4,19-4021.00,Biological Technicians
22,14,2,51-8013.03,Biomass Plant Technicians
22,14,2,47-2021.00,Brickmasons and Blockmasons
22,14,4,25-2032.00,"Career/Technical Education Teachers, Secondary School"
22,14,2,51-9194.00,Etchers and Engravers
22,14,1,45-4021.00,Fallers
22,14,2,43-4071.00,File Clerks
22,14,2,53-2031.00,Flight Attendants
22,14,2,35-3041.00,"Food Servers, Nonrestaurant"
22,14,2,43-3041.00,Gambling Cage Workers
22,14,3,47-4041.00,Hazardous Materials Removal Workers
22,14,3,51-8013.04,Hydroelectric Plant Technicians
22,14,3,25-4031.00,Library Technicians
22,14,2,49-9011.00,Mechanical Door Repairers
22,14,5,21-1023.00,Mental Health and Substance Abuse Social Workers
22,14,2,43-5041.00,"Meter Readers, Utilities"
22,14,2,53-5022.00,Motorboat Operators
22,14,2,31-1133.00,Psychiatric Aides
22,14,2,43-5031.00,Public Safety Telecommunicators
22,14,2,47-2181.00,Roofers
22,14,4,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
22,14,5,15-2041.00,Statisticians
22,14,5,19-3022.00,Survey Researchers
22,14,2,37-3013.00,Tree Trimmers and Pruners
22,13,3,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
22,13,3,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door"
22,13,2,43-9021.00,Data Entry Keyers
22,13,2,51-2051.00,Fiberglass Laminators and Fabricators
22,13,2,47-2121.00,Glaziers
22,13,2,47-3012.00,Helpers--Carpenters
22,13,2,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
22,13,4,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
22,13,3,31-2021.00,Physical Therapist Assistants
22,13,5,25-1065.00,"Political Science Teachers, Postsecondary"
22,13,3,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
22,13,2,51-6042.00,Shoe Machine Operators and Tenders
19,23,3,49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers"
19,23,4,13-1161.00,Market Research Analysts and Marketing Specialists
19,21,2,39-2011.00,Animal Trainers
19,21,5,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary"
19,21,3,17-3027.01,Automotive Engineering Technicians
19,21,5,25-1042.00,"Biological Science Teachers, Postsecondary"
19,21,3,47-4011.01,Energy Auditors
19,21,5,25-1053.00,"Environmental Science Teachers, Postsecondary"
19,21,4,17-1022.01,Geodetic Surveyors
19,21,5,19-2043.00,Hydrologists
19,21,4,27-2012.05,Media Technical Directors/Managers
19,21,5,19-1042.00,"Medical Scientists, Except Epidemiologists"
19,21,3,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines"
19,21,5,19-3039.02,Neuropsychologists
19,21,3,29-2052.00,Pharmacy Technicians
19,21,5,29-1224.00,Radiologists
19,21,4,19-4061.00,Social Science Research Assistants
19,20,5,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary"
19,20,2,51-8099.01,Biofuels Processing Technicians
19,20,4,15-1243.01,Data Warehousing Specialists
19,20,4,15-1242.00,Database Administrators
19,20,3,33-2011.00,Firefighters
19,20,3,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators
19,20,4,17-2141.01,Fuel Cell Engineers
19,20,2,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
19,20,4,17-2199.07,Photonics Engineers
19,20,4,19-2099.01,Remote Sensing Scientists and Technologists
19,20,4,17-1022.00,Surveyors
19,18,5,25-1041.00,"Agricultural Sciences Teachers, Postsecondary"
19,18,5,29-1071.01,Anesthesiologist Assistants
19,18,4,19-2021.00,Atmospheric and Space Scientists
19,18,5,15-2041.01,Biostatisticians
19,18,2,51-7011.00,Cabinetmakers and Bench Carpenters
19,18,4,17-2061.00,Computer Hardware Engineers
19,18,2,51-9193.00,Cooling and Freezing Equipment Operators and Tenders
19,18,2,43-4031.00,"Court, Municipal, and License Clerks"
19,18,2,53-7031.00,Dredge Operators
19,18,5,25-1032.00,"Engineering Teachers, Postsecondary"
19,18,4,19-4043.00,"Geological Technicians, Except Hydrologic Technicians"
19,18,5,25-1082.00,"Library Science Teachers, Postsecondary"
19,18,4,29-2036.00,Medical Dosimetrists
19,18,4,17-3026.01,Nanotechnology Engineering Technologists and Technicians
19,18,3,33-3051.00,Police and Sheriff's Patrol Officers
19,18,3,15-1254.00,Web Developers
19,16,5,25-1031.00,"Architecture Teachers, Postsecondary"
19,16,3,39-5011.00,Barbers
19,16,1,35-3023.01,Baristas
19,16,4,25-2023.00,"Career/Technical Education Teachers, Middle School"
19,16,3,33-3021.00,Detectives and Criminal Investigators
19,16,5,25-1063.00,"Economics Teachers, Postsecondary"
19,16,2,47-4031.00,Fence Erectors
19,16,2,39-3012.00,Gambling and Sports Book Writers and Runners
19,16,5,19-2042.00,"Geoscientists, Except Hydrologists and Geographers"
19,16,2,53-7041.00,Hoist and Winch Operators
19,16,4,15-1212.00,Information Security Analysts
19,16,4,25-4013.00,Museum Technicians and Conservators
19,16,2,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
19,16,2,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
19,16,3,33-9021.00,Private Detectives and Investigators
19,16,3,47-2152.04,Solar Thermal Installers and Technicians
19,14,5,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
19,14,2,53-3052.00,"Bus Drivers, Transit and Intercity"
19,14,3,19-4031.00,Chemical Technicians
19,14,2,35-2015.00,"Cooks, Short Order"
19,14,2,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance"
19,14,2,47-5023.00,"Earth Drillers, Except Oil and Gas"
19,14,3,17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians
19,14,2,51-9022.00,"Grinding and Polishing Workers, Hand"
19,14,1,45-4022.00,Logging Equipment Operators
19,14,3,29-2099.01,Neurodiagnostic Technologists
19,14,4,27-3023.00,"News Analysts, Reporters, and Journalists"
